id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
3629,KLAN,medium_airport,Capital City Airport,42.77870178222656,-84.58740234375,861.0,,US,US-MI,Lansing,LAN
3630,KLAR,medium_airport,Laramie Regional Airport,41.31209945678711,-105.6750030517578,7284.0,,US,US-WY,Laramie,LAR
3631,KLAS,large_airport,Harry Reid International Airport,36.083361,-115.151817,2181.0,,US,US-NV,Las Vegas,LAS
20319,KLAW,medium_airport,Lawton Fort Sill Regional Airport,34.5676994324,-98.4166030884,1110.0,,US,US-OK,Lawton,LAW
3632,KLAX,large_airport,Los Angeles International Airport,33.942501,-118.407997,125.0,,US,US-CA,Los Angeles,LAX
3633,KLBB,medium_airport,Lubbock Preston Smith International Airport,33.663601,-101.822998,3282.0,,US,US-TX,Lubbock,LBB
3634,KLBE,medium_airport,Arnold Palmer Regional Airport,40.275902,-79.4048,1199.0,,US,US-PA,Latrobe,LBE
3635,KLBF,medium_airport,North Platte Regional Airport Lee Bird Field,41.12620163,-100.6839981,2777.0,,US,US-NE,North Platte,LBF
3636,KLBL,medium_airport,Liberal Mid-America Regional Airport,37.0442009,-100.9599991,2885.0,,US,US-KS,Liberal,LBL
20322,KLBT,medium_airport,Lumberton Regional Airport,34.610773,-79.05943,126.0,,US,US-NC,Lumberton,LBT
20323,KLBX,medium_airport,Texas Gulf Coast Regional Airport,29.108601,-95.462097,25.0,,US,US-TX,Angleton,LJN
3637,KLCH,medium_airport,Lake Charles Regional Airport,30.126100540161133,-93.22329711914062,15.0,,US,US-LA,Lake Charles,LCH
20325,KLCI,small_airport,Laconia Municipal Airport,43.572701,-71.4189,545.0,,US,US-NH,Laconia / Gilford,LCI
3638,KLCK,medium_airport,Rickenbacker International Airport,39.813801,-82.927803,744.0,,US,US-OH,Columbus,LCK
20326,KLCQ,small_airport,Lake City Gateway Airport,30.1819992065,-82.57689666750001,201.0,,US,US-FL,Lake City,LCQ
20327,KLDJ,small_airport,Linden Airport,40.617401123,-74.2445983887,23.0,,US,US-NJ,Linden,LDJ
20328,KLDM,small_airport,Mason County Airport,43.96250153,-86.40789795,646.0,,US,US-MI,Ludington,LDM
3639,KLEB,medium_airport,Lebanon Municipal Airport,43.6260986328,-72.30419921880001,603.0,,US,US-NH,Lebanon,LEB
20329,KLEE,medium_airport,Leesburg International Airport,28.82309914,-81.80870056,76.0,,US,US-FL,Leesburg,LEE
20330,KLEM,small_airport,Lemmon Municipal Airport,45.9187011719,-102.106002808,2571.0,,US,US-SD,Lemmon,LEM
20331,KLEW,small_airport,Auburn Lewiston Municipal Airport,44.048500061,-70.2835006714,288.0,,US,US-ME,Auburn/Lewiston,LEW
3640,KLEX,medium_airport,Blue Grass Airport,38.036499,-84.605904,979.0,,US,US-KY,Lexington,LEX
3641,KLFI,medium_airport,Langley Air Force Base,37.082901,-76.360497,11.0,,US,US-VA,Hampton,LFI
20332,KLFK,medium_airport,Angelina County Airport,31.2339992523,-94.75,296.0,,US,US-TX,Lufkin,LFK
3642,KLFT,medium_airport,Lafayette Regional Airport,30.205299,-91.987602,42.0,,US,US-LA,Lafayette,LFT
3643,KLGA,large_airport,La Guardia Airport,40.777199,-73.872597,21.0,,US,US-NY,New York,LGA
3644,KLGB,medium_airport,Long Beach Airport (Daugherty Field),33.816523,-118.149891,60.0,,US,US-CA,Long Beach,LGB
20334,KLGC,small_airport,LaGrange Callaway Airport,33.008873,-85.074331,693.0,,US,US-GA,LaGrange,LGC
20335,KLGD,small_airport,La Grande/Union County Airport,45.2901992798,-118.007003784,2717.0,,US,US-OR,La Grande,LGD
20336,KLGF,small_airport,Laguna Army Airfield,32.86000061,-114.3970032,433.0,,US,US-AZ,Yuma Proving Ground(Yuma),LGF
20337,KLGU,medium_airport,Logan-Cache Airport,41.7911987305,-111.851997375,4457.0,,US,US-UT,Logan,LGU
20341,KLHV,small_airport,William T. Piper Memorial Airport,41.13560104,-77.42230225,556.0,,US,US-PA,Lock Haven,LHV
20342,KLHW,small_airport,MidCoast Regional Airport at Wright Army Airfield,31.891237,-81.561003,45.0,,US,US-GA,Hinesville,LIY
20344,KLHZ,small_airport,Triangle North Executive Airport,36.0233,-78.330299,369.0,,US,US-NC,Louisburg,LFN
20345,KLIC,small_airport,Limon Municipal Airport,39.2747993469,-103.666000366,5374.0,,US,US-CO,Limon,LIC
3645,KLIT,medium_airport,Bill & Hillary Clinton National Airport/Adams Field,34.729582,-92.223728,262.0,,US,US-AR,Little Rock,LIT
20348,KLKP,small_airport,Lake Placid Airport,44.2644996643,-73.96189880370001,1747.0,,US,US-NY,Lake Placid,LKP
20350,KLKU,small_airport,Louisa County Airport / Freeman Field,38.0098,-77.9701,493.0,,US,US-VA,Louisa,LOW
20351,KLKV,small_airport,Lake County Airport,42.1610984802,-120.399002075,4733.0,,US,US-OR,Lakeview,LKV
20352,KLLJ,small_airport,Challis Airport,44.522999,-114.218002,5072.0,,US,US-ID,Challis,CHL
20356,KLMS,small_airport,Louisville Winston County Airport,33.1461982727,-89.0625,575.0,,US,US-MS,Louisville,LMS
3646,KLMT,medium_airport,Crater Lake-Klamath Regional Airport,42.156101,-121.733002,4095.0,,US,US-OR,Klamath Falls,LMT
20357,KLNA,small_airport,Palm Beach County Park Airport,26.59300041,-80.08509827,14.0,,US,US-FL,West Palm Beach,LNA
20359,KLND,medium_airport,Hunt Field,42.815201,-108.730003,5586.0,,US,US-WY,Lander,LND
3647,KLNK,medium_airport,Lincoln Airport,40.85100173950195,-96.75920104980467,1219.0,,US,US-NE,Lincoln,LNK
20361,KLNN,small_airport,Lake County Executive Airport,41.683998,-81.389702,626.0,,US,US-OH,Willoughby,LNN
20362,KLNP,small_airport,Lonesome Pine Airport,36.9874992371,-82.5299987793,2684.0,,US,US-VA,Wise,LNP
20363,KLNR,small_airport,Tri-County Regional Airport,43.2099,-90.181332,717.0,,US,US-WI,Spring Green,LNR
3648,KLNS,medium_airport,Lancaster Airport,40.121700286865234,-76.29609680175781,403.0,,US,US-PA,Lancaster,LNS
20364,KLOL,medium_airport,Derby Field,40.0663986206,-118.565002441,3904.0,,US,US-NV,Lovelock,LOL
20365,KLOM,small_airport,Wings Field,40.1375007629,-75.2650985718,302.0,,US,US-PA,Philadelphia,BBX
20366,KLOT,small_airport,Lewis University Airport,41.6072998,-88.09619904,679.0,,US,US-IL,Chicago/Romeoville,LOT
3649,KLOU,medium_airport,Bowman Field,38.2280006409,-85.6636962891,546.0,,US,US-KY,Louisville,LOU
3650,KLOZ,medium_airport,London-Corbin Airport/Magee Field,37.0821990967,-84.08489990230001,1212.0,,US,US-KY,London,LOZ
20367,KLPC,small_airport,Lompoc Airport,34.665599823,-120.468002319,88.0,,US,US-CA,Lompoc,LPC
20369,KLQK,small_airport,Pickens County Airport,34.8100013733,-82.70290374759999,1013.0,,US,US-SC,Pickens,LQK
3651,KLRD,medium_airport,Laredo International Airport,27.543800354003903,-99.46160125732422,508.0,,US,US-TX,Laredo,LRD
3652,KLRF,medium_airport,Little Rock Air Force Base,34.916900634799994,-92.14969635010002,311.0,,US,US-AR,Jacksonville,LRF
20372,KLRJ,small_airport,Le Mars Municipal Airport,42.77799988,-96.1937027,1197.0,,US,US-IA,Le Mars,LRJ
3653,KLRU,medium_airport,Las Cruces International Airport,32.289398193359375,-106.9219970703125,4456.0,,US,US-NM,Las Cruces,LRU
20375,KLSB,small_airport,Lordsburg Municipal Airport,32.3334999084,-108.692001343,4289.0,,US,US-NM,Lordsburg,LSB
3654,KLSE,medium_airport,La Crosse Regional Airport,43.879002,-91.256699,655.0,,US,US-WI,La Crosse,LSE
3655,KLSF,medium_airport,Lawson Army Air Field (Fort Benning),32.337299346900004,-84.9913024902,232.0,,US,US-GA,Fort Benning(Columbus),LSF
20376,KLSK,small_airport,Lusk Municipal Airport,42.7537994385,-104.404998779,4964.0,,US,US-WY,Lusk,LSK
20377,KLSN,small_airport,Los Banos Municipal Airport,37.06290054,-120.8690033,121.0,,US,US-CA,Los Banos,LSN
3656,KLSV,medium_airport,Nellis Air Force Base,36.2361984253,-115.033996582,1870.0,,US,US-NV,Las Vegas,LSV
3657,KLTS,medium_airport,Altus Air Force Base,34.667099,-99.266701,1382.0,,US,US-OK,Altus,LTS
3658,KLUF,medium_airport,Luke Air Force Base,33.535,-112.383003,1085.0,,US,US-AZ,Glendale,LUF
3659,KLUK,medium_airport,Cincinnati Municipal Airport Lunken Field,39.10329819,-84.41860199,483.0,,US,US-OH,Cincinnati,LUK
20381,KLUL,small_airport,Hesler Noble Field,31.6725997925,-89.172203064,238.0,,US,US-MS,Laurel,LUL
20384,KLVK,small_airport,Livermore Municipal Airport,37.6934013367,-121.819999695,400.0,,US,US-CA,Livermore,LVK
20385,KLVL,small_airport,Brunswick Municipal Airport,36.774229,-77.793846,329.0,,US,US-VA,Lawrenceville,LVL
20386,KLVM,medium_airport,Mission Field,45.6994018555,-110.447998047,4660.0,,US,US-MT,Livingston,LVM
20388,KLVS,medium_airport,Las Vegas Municipal Airport,35.654202,-105.141998,6877.0,,US,US-NM,Las Vegas,LVS
20390,KLWB,medium_airport,Greenbrier Valley Airport,37.8582992554,-80.3994979858,2302.0,,US,US-WV,Lewisburg,LWB
20391,KLWC,small_airport,Lawrence Municipal Airport,39.01119995,-95.21659851,833.0,,US,US-KS,Lawrence,LWC
20392,KLWL,small_airport,Wells Municipal Airport/Harriet Field,41.117099762,-114.92199707,5772.0,,US,US-NV,Wells,LWL
3660,KLWM,medium_airport,Lawrence Municipal Airport,42.7172012329,-71.1233978271,148.0,,US,US-MA,Lawrence,LWM
20393,KLWS,medium_airport,Lewiston Nez Perce County Airport,46.3745002746582,-117.01499938964844,1442.0,,US,US-ID,Lewiston,LWS
3661,KLWT,medium_airport,Lewistown Municipal Airport,47.04930114746094,-109.46700286865234,4170.0,,US,US-MT,Lewistown,LWT
20394,KLWV,small_airport,Lawrenceville Vincennes International Airport,38.7643013,-87.6054992676,430.0,,US,US-IL,Lawrenceville,LWV
20396,KLXN,small_airport,Jim Kelly Field,40.7910003662,-99.7772979736,2413.0,,US,US-NE,Lexington,LXN
20398,KLXV,small_airport,Lake County Airport,39.220298767100005,-106.317001343,9927.0,,US,US-CO,Leadville,LXV
3662,KLYH,medium_airport,Lynchburg Regional Airport - Preston Glenn Field,37.326698,-79.200401,938.0,,US,US-VA,Lynchburg,LYH
20400,KLYO,small_airport,Lyons-Rice County Municipal Airport,38.34280014,-98.22689819,1691.0,,US,US-KS,Lyons,LYO
20401,KLZU,small_airport,Gwinnett County Briscoe Field,33.97809982,-83.96240234,1061.0,,US,US-GA,Lawrenceville,LZU
20410,KM13,small_airport,Poplarville Pearl River County Airport,30.785999298096,-89.504501342773,320.0,,US,US-MS,Poplarville,PCU
20453,KM75,small_airport,Malta Airport,48.366901397700005,-107.918998718,2254.0,,US,US-MT,Malta,MLK
20468,KMAC,small_airport,Macon Downtown Airport,32.82210159,-83.56199646,437.0,,US,US-GA,Macon,MAC
20469,KMAE,small_airport,Madera Municipal Airport,36.9886016846,-120.111999512,255.0,,US,US-CA,Madera,MAE
3663,KMAF,medium_airport,Midland International Air and Space Port,31.942499,-102.202003,2871.0,,US,US-TX,Midland,MAF
20473,KMAW,small_airport,Malden Regional Airport,36.6006012,-89.99220276,294.0,,US,US-MO,Malden,MAW
302384,KMB,small_airport,Koinambe Airport,-5.4875,144.606944444,3000.0,OC,PG,PG-JI,Konambe,KMB
20474,KMBG,medium_airport,Mobridge Municipal Airport,45.54650116,-100.4079971,1716.0,,US,US-SD,Mobridge,MBG
20475,KMBL,small_airport,Manistee County Blacker Airport,44.272738,-86.251945,621.0,,US,US-MI,Manistee,MBL
20476,KMBO,small_airport,Bruce Campbell Field,32.438702,-90.103104,326.0,,US,US-MS,Madison,DXE
3664,KMBS,medium_airport,MBS International Airport,43.532902,-84.079597,668.0,,US,US-MI,Saginaw,MBS
20478,KMBY,small_airport,Omar N Bradley Airport,39.464393,-92.428365,867.0,,US,US-MO,Moberly,MBY
3665,KMCB,medium_airport,McComb-Pike County Airport / John E Lewis Field,31.178499,-90.471901,413.0,,US,US-MS,McComb,MCB
3666,KMCC,medium_airport,McClellan Airfield,38.667599,-121.401001,77.0,,US,US-CA,Sacramento,MCC
20479,KMCD,small_airport,Mackinac Island Airport,45.86489868,-84.63729858,739.0,,US,US-MI,Mackinac Island,MCD
20480,KMCE,medium_airport,Merced Regional Macready Field,37.28469849,-120.5139999,155.0,,US,US-CA,Merced,MCE
3667,KMCF,medium_airport,MacDill Air Force Base,27.8493,-82.521202,14.0,,US,US-FL,Tampa,MCF
3668,KMCI,large_airport,Kansas City International Airport,39.2976,-94.713898,1026.0,,US,US-MO,Kansas City,MCI
20481,KMCK,medium_airport,Mc Cook Ben Nelson Regional Airport,40.20629883,-100.5920029,2583.0,,US,US-NE,Mc Cook,MCK
3669,KMCN,medium_airport,Middle Georgia Regional Airport,32.69279861450195,-83.64920043945312,354.0,,US,US-GA,Macon,MCN
3670,KMCO,large_airport,Orlando International Airport,28.429399490356445,-81.30899810791016,96.0,,US,US-FL,Orlando,MCO
20482,KMCW,medium_airport,Mason City Municipal Airport,43.157799,-93.331299,1213.0,,US,US-IA,Clear Lake,MCW
20485,KMDA,heliport,Martindale Army Heliport,29.4312992096,-98.3777999878,674.0,,US,US-TX,San Antonio,MDA
20486,KMDD,small_airport,Midland Airpark,32.0364990234,-102.100997925,2803.0,,US,US-TX,Midland,MDD
3671,KMDH,medium_airport,Southern Illinois Airport,37.778099060058594,-89.25199890136719,411.0,,US,US-IL,Carbondale/Murphysboro,MDH
20489,KMDS,small_airport,Madison Municipal Airport,44.01599884,-97.08589935,1718.0,,US,US-SD,Madison,XMD
3672,KMDT,medium_airport,Harrisburg International Airport,40.1935005188,-76.7633972168,310.0,,US,US-PA,Harrisburg,MDT
3673,KMDW,large_airport,Chicago Midway International Airport,41.785999,-87.752403,620.0,,US,US-IL,Chicago,MDW
20490,KMDZ,small_airport,Taylor County Airport,45.10100174,-90.30329895,1478.0,,US,US-WI,Medford,MDF
20491,KMEB,small_airport,Laurinburg Maxton Airport,34.791901,-79.365799,216.0,,US,US-NC,Maxton,MXE
3674,KMEI,medium_airport,Key Field / Meridian Regional Airport,32.3326,-88.7519,297.0,,US,US-MS,Meridian,MEI
3675,KMEM,large_airport,Memphis International Airport,35.04240036010742,-89.97669982910156,341.0,,US,US-TN,Memphis,MEM
3676,KMER,medium_airport,Castle Airport,37.38050079,-120.5680008,191.0,,US,US-CA,Merced,MER
20493,KMEV,small_airport,Minden-Tahoe Airport,39.00030136,-119.7509995,4722.0,,US,US-NV,Minden,MEV
307560,KMF,small_airport,Kamina Airport,-7.64925,145.956944444,2157.0,OC,PG,PG-GPK,Hoieti,KMF
3677,KMFD,medium_airport,Mansfield Lahm Regional Airport,40.82139968869999,-82.5166015625,1297.0,,US,US-OH,Mansfield,MFD
3678,KMFE,medium_airport,McAllen Miller International Airport,26.176141,-98.237965,107.0,,US,US-TX,McAllen,MFE
20496,KMFI,small_airport,Marshfield Municipal Airport,44.6369018555,-90.1893005371,1277.0,,US,US-WI,Marshfield,MFI
3679,KMFR,medium_airport,Rogue Valley International Medford Airport,42.37419891357422,-122.8730010986328,1335.0,,US,US-OR,Medford,MFR
20497,KMFV,small_airport,Accomack County Airport,37.646900177,-75.761100769,47.0,,US,US-VA,Melfa,MFV
20498,KMGC,small_airport,Michigan City Municipal Airport,41.7033004761,-86.8211975098,655.0,,US,US-IN,Michigan City,MGC
3680,KMGE,medium_airport,Dobbins Air Reserve Base,33.915401,-84.516296,1068.0,,US,US-GA,Marietta,MGE
20499,KMGJ,small_airport,Orange County Airport,41.50999832,-74.26460266,364.0,,US,US-NY,Montgomery,MGJ
3681,KMGM,medium_airport,Montgomery Regional (Dannelly Field) Airport,32.300598,-86.393997,221.0,,US,US-AL,Montgomery,MGM
20501,KMGR,small_airport,Moultrie Municipal Airport,31.0848999023,-83.8032989502,294.0,,US,US-GA,Moultrie,MGR
3682,KMGW,medium_airport,Morgantown Municipal Airport Walter L. (Bill) Hart Field,39.643305,-79.917598,1248.0,,US,US-WV,Morgantown,MGW
20502,KMGY,small_airport,Dayton-Wright Brothers Airport,39.5890007019,-84.224899292,957.0,,US,US-OH,Dayton,MGY
20503,KMHE,small_airport,Mitchell Municipal Airport,43.7747993469,-98.0385971069,1304.0,,US,US-SD,Mitchell,MHE
3683,KMHK,medium_airport,Manhattan Regional Airport,39.14099884033203,-96.6707992553711,1057.0,,US,US-KS,Manhattan,MHK
20504,KMHL,small_airport,Marshall Memorial Municipal Airport,39.0957984924,-93.2029037476,779.0,,US,US-MO,Marshall,MHL
20506,KMHR,medium_airport,Sacramento Mather Airport,38.553902,-121.297997,98.0,,US,US-CA,Sacramento,MHR
3684,KMHT,medium_airport,Manchester-Boston Regional Airport,42.932598,-71.435699,266.0,,US,US-NH,Manchester,MHT
20507,KMHV,small_airport,Mojave Airport,35.05939865,-118.1520004,2801.0,,US,US-CA,Mojave,MHV
3685,KMIA,large_airport,Miami International Airport,25.79319953918457,-80.29060363769531,8.0,,US,US-FL,Miami,MIA
3686,KMIB,medium_airport,Minot Air Force Base,48.4156,-101.358002,1667.0,,US,US-ND,Minot,MIB
3687,KMIE,medium_airport,Delaware County Johnson Field,40.242298,-85.395897,937.0,,US,US-IN,Muncie,MIE
20510,KMIT,small_airport,Shafter Airport - Minter Field,35.507401,-119.192002,424.0,,US,US-CA,Shafter,MIT
3688,KMIV,medium_airport,Millville Municipal Airport,39.367802,-75.072197,85.0,,US,US-NJ,Millville,MIV
20514,KMJX,small_airport,Ocean County Airport,39.92750168,-74.29239655,82.0,,US,US-NJ,Toms River,MJX
3689,KMKC,medium_airport,Charles B. Wheeler Downtown Airport,39.12319946289063,-94.5927963256836,759.0,,US,US-MO,Kansas City,MKC
3690,KMKE,large_airport,General Mitchell International Airport,42.94720077514648,-87.89659881591797,723.0,,US,US-WI,Milwaukee,MKE
3691,KMKG,medium_airport,Muskegon County Airport,43.169498,-86.238197,629.0,,US,US-MI,Muskegon,MKG
3692,KMKL,medium_airport,McKellar-Sipes Regional Airport,35.599899,-88.915604,434.0,,US,US-TN,Jackson,MKL
20521,KMKY,small_airport,Marco Island Executive Airport,25.995001,-81.672501,5.0,,US,US-FL,Marco Island,MRK
3693,KMLB,medium_airport,Melbourne Orlando International Airport,28.1028,-80.645302,33.0,,US,US-FL,Melbourne,MLB
3694,KMLC,medium_airport,Mc Alester Regional Airport,34.882401,-95.783501,770.0,,US,US-OK,Mc Alester,MLC
3695,KMLI,medium_airport,Quad City International Airport,41.448502,-90.5075,590.0,,US,US-IL,Moline,MLI
3696,KMLS,medium_airport,Miles City Airport - Frank Wiley Field,46.428001,-105.886002,2630.0,,US,US-MT,Miles City,MLS
3697,KMLU,medium_airport,Monroe Regional Airport,32.510899,-92.037697,79.0,,US,US-LA,Monroe,MLU
44572,KMM,small_airport,Kimaam Airport,-7.9782,138.852005,26.0,AS,ID,ID-PS,Kimaam,KMM
20527,KMMH,small_airport,Mammoth Yosemite Airport,37.62409973,-118.8379974,7135.0,,US,US-CA,Mammoth Lakes,MMH
20528,KMMI,small_airport,McMinn County Airport,35.39730072,-84.56259918,875.0,,US,US-TN,Athens,MMI
20530,KMML,small_airport,Southwest Minnesota Regional Airport - Marshall/Ryan Field,44.45050049,-95.82189941,1183.0,,US,US-MN,Marshall,MML
20531,KMMS,small_airport,Selfs Airport,34.231499,-90.289597,162.0,,US,US-MS,Marks,MMS
20532,KMMT,medium_airport,Mc Entire Joint National Guard Base,33.92079926,-80.80130005,254.0,,US,US-SC,Eastover,MMT
3698,KMMU,medium_airport,Morristown Municipal Airport,40.79940032958984,-74.41490173339844,187.0,,US,US-NJ,Morristown,MMU
20535,KMNM,small_airport,Menominee–Marinette Twin County Airport,45.126701,-87.638397,625.0,,US,US-MI,Menominee,MNM
20536,KMNN,small_airport,Marion Municipal Airport,40.6161994934,-83.06349945070001,993.0,,US,US-OH,Marion,MNN
3700,KMOB,medium_airport,Mobile Regional Airport,30.6912,-88.242798,219.0,,US,US-AL,Mobile,MOB
3701,KMOD,medium_airport,Modesto City Co-Harry Sham Field,37.625801,-120.954002,97.0,,US,US-CA,Modesto,MOD
3702,KMOT,medium_airport,Minot International Airport,48.2593994140625,-101.27999877929688,1716.0,,US,US-ND,Minot,MOT
20547,KMPI,small_airport,Mariposa Yosemite Airport,37.5108985901,-120.040000916,2254.0,,US,US-CA,Mariposa,RMY
20548,KMPJ,small_airport,Petit Jean Park Airport,35.138901,-92.909202,923.0,,US,US-AR,Morrilton,MPJ
20549,KMPO,small_airport,Pocono Mountains Municipal Airport,41.136025,-75.379572,1915.0,,US,US-PA,Mount Pocono,MPO
20551,KMPV,medium_airport,Edward F Knapp State Airport,44.20349884,-72.56230164,1166.0,,US,US-VT,Barre/Montpelier,MPV
20552,KMPZ,small_airport,Mount Pleasant Municipal Airport,40.94660187,-91.51110077,730.0,,US,US-IA,Mount Pleasant,MPZ
20553,KMQB,small_airport,Macomb Municipal Airport,40.5200996399,-90.6523971558,707.0,,US,US-IL,Macomb,MQB
20554,KMQI,small_airport,Dare County Regional Airport,35.91899872,-75.69550323,13.0,,US,US-NC,Manteo,MEO
18758,KMQS,small_airport,Chester County G O Carlson Airport,39.97900009,-75.8655014,660.0,,US,US-PA,Coatesville,CTH
3703,KMQY,medium_airport,Smyrna Airport,36.0089988708,-86.5201034546,543.0,,US,US-TN,Smyrna,MQY
3704,KMRB,medium_airport,Eastern WV Regional Airport/Shepherd Field,39.40190125,-77.98459625,565.0,,US,US-WV,Martinsburg,MRB
20557,KMRC,small_airport,Maury County Airport,35.5541000366,-87.17890167239999,681.0,,US,US-TN,Columbia/Mount Pleasant,MRC
20558,KMRF,small_airport,Marfa Municipal Airport,30.369593,-104.015893,4849.0,,US,US-TX,Marfa,MRF
20561,KMRN,small_airport,Foothills Regional Airport,35.820202,-81.611397,1270.0,,US,US-NC,Morganton,MRN
3705,KMRY,medium_airport,Monterey Peninsula Airport,36.58700180053711,-121.84300231933594,257.0,,US,US-CA,Monterey,MRY
3706,KMSL,medium_airport,Northwest Alabama Regional Airport,34.74530029,-87.61019897,551.0,,US,US-AL,Muscle Shoals,MSL
3707,KMSN,medium_airport,Dane County Regional Truax Field,43.1399,-89.337502,887.0,,US,US-WI,Madison,MSN
3708,KMSO,medium_airport,Missoula International Airport,46.91630173,-114.0910034,3206.0,,US,US-MT,Missoula,MSO
3709,KMSP,large_airport,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,44.882,-93.221802,841.0,,US,US-MN,Minneapolis,MSP
3710,KMSS,medium_airport,Massena International Airport Richards Field,44.936157,-74.844304,215.0,,US,US-NY,Massena,MSS
20563,KMSV,small_airport,Sullivan County International Airport,41.701596,-74.794997,1403.0,,US,US-NY,Monticello,MSV
3711,KMSY,large_airport,Louis Armstrong New Orleans International Airport,29.99340057373047,-90.25800323486328,4.0,,US,US-LA,New Orleans,MSY
3712,KMTC,medium_airport,Selfridge Air National Guard Base Airport,42.613463,-82.836919,580.0,,US,US-MI,Mount Clemens,MTC
20564,KMTH,medium_airport,The Florida Keys Marathon Airport,24.726101,-81.051399,5.0,,US,US-FL,Marathon,MTH
20565,KMTJ,medium_airport,Montrose Regional Airport,38.5097999573,-107.893997192,5759.0,,US,US-CO,Montrose,MTJ
3713,KMTN,medium_airport,Martin State Airport,39.325699,-76.413803,21.0,,US,US-MD,Baltimore,MTN
20566,KMTO,small_airport,Coles County Memorial Airport,39.477901,-88.279198,722.0,,US,US-IL,Mattoon,MTO
20567,KMTP,small_airport,Montauk Airport,41.0765,-71.920797,6.0,,US,US-NY,Montauk,MTP
20569,KMTW,small_airport,Manitowoc County Airport,44.127116,-87.681983,651.0,,US,US-WI,Manitowoc,MTW
3714,KMUI,medium_airport,Muir Army Air Field (Fort Indiantown Gap) Airport,40.434799,-76.569397,488.0,,US,US-PA,Fort Indiantown Gap(Annville),MUI
3715,KMUO,medium_airport,Mountain Home Air Force Base,43.043598,-115.872002,2996.0,,US,US-ID,Mountain Home,MUO
20571,KMUT,small_airport,Muscatine Municipal Airport,41.367803,-91.148201,547.0,,US,US-IA,Muscatine,MUT
20572,KMVC,small_airport,Monroe County Aeroplex Airport,31.458,-87.350996,419.0,,US,US-AL,Monroeville,MVC
20573,KMVE,small_airport,Montevideo Chippewa County Airport,44.969101,-95.710297,1034.0,,US,US-MN,Montevideo,MVE
20575,KMVL,small_airport,Morrisville-Stowe State Airport,44.534599,-72.613998,732.0,,US,US-VT,Morrisville,MVL
20578,KMVY,small_airport,Martha's Vineyard Airport,41.3931007385,-70.6143035889,67.0,,US,US-MA,Martha's Vineyard,MVY
20579,KMWA,small_airport,Veterans Airport of Southern Illinois,37.751208,-89.016568,472.0,,US,US-IL,Marion,MWA
20580,KMWC,small_airport,Lawrence J Timmerman Airport,43.110401,-88.034401,745.0,,US,US-WI,Milwaukee,MWC
20581,KMWH,medium_airport,Grant County International Airport,47.20769882,-119.3199997,1189.0,,US,US-WA,Moses Lake,MWH
20583,KMWL,small_airport,Mineral Wells Regional Airport,32.781601,-98.060204,974.0,,US,US-TX,Mineral Wells,MWL
20585,KMWO,small_airport,Middletown Regional Airport,39.530998,-84.395302,650.0,,US,US-OH,Middletown,MWO
20586,KMXA,small_airport,Manila Municipal Airport,35.894402,-90.154602,242.0,,US,US-AR,Manila,MXA
3716,KMXF,medium_airport,Maxwell Air Force Base,32.3829,-86.365799,171.0,,US,US-AL,Montgomery,MXF
20588,KMY,seaplane_base,Moser Bay Seaplane Base,57.0256,-154.145996,,,US,US-AK,Moser Bay,KMY
20589,KMYF,small_airport,Montgomery-Gibbs Executive Airport,32.8157,-117.139999,427.0,,US,US-CA,San Diego,MYF
20591,KMYL,medium_airport,McCall Municipal Airport,44.88970184,-116.1009979,5024.0,,US,US-ID,McCall,MYL
3717,KMYR,medium_airport,Myrtle Beach International Airport,33.6796989441,-78.9282989502,25.0,,US,US-SC,Myrtle Beach,MYR
3718,KMYV,medium_airport,Yuba County Airport,39.09780121,-121.5699997,64.0,,US,US-CA,Marysville,MYV
20594,KMZJ,small_airport,Pinal Airpark,32.5106010437,-111.32800293,1893.0,,US,US-AZ,Marana,MZJ
20595,KMZZ,small_airport,Marion Municipal Airport,40.4898986816,-85.6797027588,859.0,,US,US-IN,Marion,MZZ
20596,KN03,small_airport,Cortland County Chase Field,42.59260178,-76.21489716,1198.0,,US,US-NY,Cortland,CTX
20602,KN23,small_airport,Sidney Municipal Airport,42.302600860596,-75.416000366211,1027.0,,US,US-NY,Sidney,SXY
20612,KN53,small_airport,Stroudsburg Pocono Airport,41.0358009338,-75.1605987549,480.0,,US,US-PA,East Stroudsburg,ESP
3720,KNBG,medium_airport,New Orleans NAS JRB/Alvin Callender Field,29.82530022,-90.03500366,2.0,,US,US-LA,New Orleans,NBG
20632,KNBJ,small_airport,Naval Outlying Field Barin,30.389099121100003,-87.63529968259999,54.0,,US,US-AL,Foley,NHX
20633,KNDY,small_airport,Dahlgren Naval Surface Warfare Center Airport,38.33250046,-77.03720093,18.0,,US,US-VA,Dahlgren,DGN
3722,KNEL,medium_airport,Lakehurst Maxfield Field Airport,40.03329849,-74.353302,101.0,,US,US-NJ,Lakehurst,NEL
20635,KNEN,small_airport,Whitehouse Naval Outlying Field,30.353900909424,-81.87190246582,99.0,,US,US-FL,Jacksonville,NEN
3723,KNEW,medium_airport,Lakefront Airport,30.042400360107,-90.028297424316,8.0,,US,US-LA,New Orleans,NEW
3725,KNFL,medium_airport,Fallon Naval Air Station,39.41659927,-118.7009964,3934.0,,US,US-NV,Fallon,NFL
